LotArea,Utilities,OverallQual,OverallCond,YearRemodAdd,ExterQual,ExterCond,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,GarageFinish,GarageArea,GarageQual,GarageCond,OpenPorchSF,EnclosedPorch,ScreenPorch,YrSold,SalePrice,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,MSSubClass_1-1/2 STORY - UNFINISHED ALL AGES,MSSubClass_1-1/2 STORY FINISHED ALL AGES,MSSubClass_1-STORY 1945 & OLDER,MSSubClass_1-STORY 1946 & NEWER ALL STYLES,MSSubClass_1-STORY PUD (Planned Unit Development) - 1946 & NEWER,MSSubClass_1-STORY W/FINISHED ATTIC ALL AGES,MSSubClass_2 FAMILY CONVERSION - ALL STYLES AND AGES,MSSubClass_2-1/2 STORY ALL AGES,MSSubClass_2-STORY 1945 & OLDER,MSSubClass_2-STORY 1946 & NEWER,MSSubClass_2-STORY PUD - 1946 & NEWER,MSSubClass_DUPLEX - ALL STYLES AND AGES,MSSubClass_PUD - MULTILEVEL - INCL SPLIT LEV/FOYER,MSSubClass_SPLIT FOYER,MSSubClass_SPLIT OR MULTI-LEVEL
2448,3,7,5,2004,4,3,5,1,764,862,2,1,4,6,5,2.0,474,3.0,3.0,27,0,0,2008,154000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20431,3,9,5,2006,5,3,5,1,1848,880,4,1,5,10,5,3.0,706,3.0,3.0,0,0,0,2006,437154,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7820,3,9,5,2007,5,3,5,1,1869,0,2,1,5,6,5,2.0,617,3.0,3.0,54,0,0,2007,318061,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5271,3,7,5,1986,3,3,4,1,1453,0,2,1,4,6,5,2.0,445,3.0,3.0,80,0,184,2006,190000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9084,3,5,6,1950,3,3,3,0,616,495,3,1,3,5,5,1.0,200,3.0,2.0,0,0,0,2008,95000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8520,3,6,8,2003,3,4,4,1,720,0,2,1,3,5,5,1.0,484,3.0,3.0,0,0,0,2010,105900,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8400,3,6,5,2000,3,3,5,1,1192,403,2,1,3,6,5,1.0,240,3.0,3.0,0,108,0,2006,140000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11249,3,6,5,1995,4,4,5,1,1200,0,3,1,4,6,5,2.0,521,3.0,3.0,26,0,0,2007,177500,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9248,3,6,6,1992,3,3,4,1,1167,0,3,1,4,6,5,2.0,400,3.0,3.0,26,0,0,2009,173000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4224,3,5,5,1976,3,3,3,1,1142,0,3,1,3,6,5,3.0,528,3.0,3.0,90,0,0,2007,134000,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6930,3,5,4,1958,3,3,5,1,1352,0,3,1,4,6,4,1.0,288,3.0,3.0,0,294,0,2006,130000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12011,3,8,5,1998,4,3,5,1,1086,838,3,1,4,7,5,2.0,592,3.0,3.0,75,0,374,2006,280000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7540,3,6,6,1978,3,3,5,1,912,0,2,1,3,5,5,2.0,470,3.0,3.0,0,0,192,2007,156000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9144,3,5,5,1982,3,3,4,1,988,517,3,1,3,8,5,1.0,240,3.0,3.0,0,0,0,2008,145000,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7301,3,7,5,2003,4,3,5,1,495,1427,4,1,4,7,5,2.0,672,3.0,3.0,0,177,0,2009,198500,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1680,3,6,8,2007,3,3,4,1,483,504,2,1,4,5,5,1.0,264,3.0,3.0,0,0,0,2009,118000,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18800,3,6,5,1976,3,3,3,1,790,784,3,1,3,6,5,3.0,566,3.0,3.0,111,0,0,2006,190000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10690,3,5,7,1997,3,4,4,1,672,672,3,1,3,6,5,1.0,468,3.0,2.0,128,218,0,2009,147000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9500,3,6,5,1963,3,3,4,1,1394,0,3,1,3,6,5,2.0,514,3.0,3.0,76,0,185,2009,159000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9150,3,6,5,1962,3,3,4,1,1431,0,3,1,3,6,5,2.0,296,3.0,3.0,110,0,0,2008,165000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7800,3,5,6,1954,3,3,4,1,1268,0,2,1,3,7,5,3.0,244,3.0,3.0,98,0,0,2010,132000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9830,3,5,7,2006,3,4,5,1,1287,0,3,1,4,7,5,3.0,576,3.0,3.0,17,0,182,2010,162000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8121,3,6,5,2000,3,3,5,1,953,711,3,1,3,7,5,2.0,460,3.0,3.0,40,0,0,2006,172400,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17120,3,4,4,1959,3,3,3,1,1120,468,4,1,3,7,4,3.0,680,3.0,3.0,59,0,0,2008,134432,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7175,3,6,5,1984,3,3,3,1,752,0,2,1,3,4,5,1.0,264,3.0,3.0,0,0,90,2010,125000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10634,3,5,6,1953,3,3,3,1,1319,0,3,1,3,5,4,1.0,270,3.0,3.0,0,0,0,2009,123000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8200,3,7,5,2004,4,3,5,1,847,1081,4,1,4,8,5,3.0,434,3.0,3.0,48,0,0,2007,219500,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10020,3,1,1,1950,2,2,4,0,904,0,1,1,2,4,2,0.0,0,0.0,0.0,0,0,0,2009,61000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8846,3,5,5,1996,4,3,5,1,914,0,2,1,3,5,5,1.0,576,3.0,3.0,0,0,0,2006,148000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11143,3,8,5,2005,4,3,5,1,1580,886,4,1,4,8,5,2.0,610,3.0,3.0,214,0,0,2007,340000,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11394,3,9,2,2010,4,3,5,1,1856,0,1,1,5,8,5,3.0,834,3.0,3.0,0,0,0,2010,394432,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8123,3,6,5,2000,3,3,5,1,1007,793,3,1,3,7,5,3.0,463,3.0,3.0,63,0,0,2009,179000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5000,3,5,6,1950,3,3,3,1,1026,665,3,1,4,6,5,1.0,308,3.0,3.0,0,242,0,2010,127000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7200,3,7,5,2006,4,3,5,1,1301,0,2,1,4,5,5,2.0,572,3.0,3.0,121,0,0,2006,187750,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9245,3,7,5,2006,4,3,5,1,939,858,3,1,4,8,5,2.0,639,3.0,3.0,53,0,0,2007,213500,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9000,3,6,3,1950,3,3,3,0,784,0,2,1,3,5,5,1.0,360,2.0,2.0,0,91,0,2009,76000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53107,3,6,5,1992,4,3,5,1,1079,874,3,1,4,9,5,3.0,501,3.0,3.0,231,0,0,2007,240000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3182,3,8,5,2005,4,3,5,1,1269,0,2,1,4,6,5,3.0,430,3.0,3.0,20,0,144,2010,192000,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8410,3,5,3,1996,3,2,3,1,658,526,5,1,3,8,5,0.0,0,0.0,0.0,151,0,0,2006,81000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7200,3,6,6,1976,3,3,5,1,1125,0,3,1,3,6,5,1.0,352,3.0,3.0,0,0,0,2009,125000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9382,3,7,5,2000,4,3,5,1,1479,0,3,1,4,6,5,2.0,577,3.0,3.0,25,0,0,2008,191000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12474,3,10,5,2008,5,3,5,1,1742,590,3,1,5,9,5,3.0,846,3.0,3.0,134,0,0,2008,426000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8405,3,5,8,1950,3,3,5,1,961,406,4,1,3,7,5,1.0,384,3.0,3.0,130,112,0,2008,119000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12209,3,6,5,2002,3,3,5,1,804,1157,3,1,4,7,5,3.0,560,3.0,3.0,192,0,0,2009,215000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8339,3,5,7,1959,3,3,3,1,882,0,3,1,3,5,5,2.0,294,3.0,3.0,0,0,0,2007,106500,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7446,3,4,5,1950,3,3,3,1,788,0,2,1,3,4,5,0.0,0,0.0,0.0,0,0,0,2006,100000,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10134,3,5,6,1950,3,3,4,1,735,299,2,1,3,5,5,1.0,240,3.0,3.0,39,0,0,2007,109000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9571,3,5,6,1956,3,3,3,1,1144,0,3,1,3,6,5,1.0,596,3.0,3.0,0,0,0,2010,129000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7200,3,5,5,1972,3,3,3,1,894,0,2,1,3,6,5,2.0,600,3.0,3.0,0,0,0,2009,123000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7590,3,5,5,1962,3,3,3,1,876,936,4,1,3,8,5,2.0,264,3.0,3.0,168,0,0,2007,169500,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8967,3,5,2,1950,3,2,4,1,1077,0,2,1,3,6,2,1.0,338,1.0,1.0,0,0,0,2007,67000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8125,3,7,5,2007,4,3,5,1,1112,438,2,1,4,7,5,3.0,438,3.0,3.0,168,0,0,2009,241000,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14963,3,8,5,1996,4,3,5,1,1288,0,1,1,5,4,5,3.0,500,3.0,3.0,30,0,224,2008,245500,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8767,3,7,5,2005,4,3,5,1,1310,0,3,1,4,6,5,3.0,400,3.0,3.0,0,0,0,2006,164990,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10200,3,5,8,1997,3,3,5,1,672,0,2,1,3,4,5,1.0,240,3.0,3.0,0,0,0,2008,108000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12090,3,8,5,1998,4,3,4,1,1165,1098,4,1,4,10,5,3.0,420,3.0,3.0,123,0,0,2006,258000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10364,3,6,5,1996,3,3,4,1,806,766,3,1,3,7,5,3.0,373,3.0,3.0,40,0,0,2007,168000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9991,3,4,4,1993,3,3,5,1,1620,0,3,1,3,8,4,1.0,490,3.0,3.0,78,0,0,2009,150000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10480,3,6,5,1950,3,3,5,1,1166,0,3,1,3,6,2,1.0,240,3.0,3.0,0,0,0,2008,115000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15576,3,6,7,1976,3,3,5,1,840,840,4,1,3,8,5,1.0,308,3.0,3.0,0,160,0,2008,177000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14154,3,7,5,2006,4,3,5,1,1071,1101,3,1,4,9,5,2.0,947,3.0,3.0,62,0,0,2007,280000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10800,3,8,5,2008,4,3,5,1,1050,1028,3,1,5,8,5,3.0,836,3.0,3.0,102,0,0,2008,339750,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9571,3,5,3,1958,3,2,3,1,1276,0,3,1,3,5,3,1.0,350,3.0,3.0,0,0,0,2009,60000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34650,3,5,5,1955,3,3,3,0,1056,0,3,1,3,5,5,3.0,572,3.0,3.0,0,0,0,2006,145000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4403,3,7,5,2009,5,3,5,1,1478,0,2,1,4,7,5,3.0,484,3.0,3.0,144,0,0,2010,222000,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8960,3,5,6,1950,3,3,4,1,1028,0,2,1,3,5,5,1.0,360,3.0,3.0,0,130,0,2010,115000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11228,3,7,5,1993,4,3,5,1,1080,1017,3,1,4,9,5,1.0,678,3.0,3.0,187,0,0,2008,228000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8899,3,7,5,2007,4,3,5,1,1340,0,3,1,4,6,5,3.0,396,3.0,3.0,30,0,0,2007,181134,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7844,3,6,7,1978,3,3,3,1,672,728,3,1,3,6,5,3.0,440,3.0,3.0,0,0,0,2006,149500,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22420,3,6,6,1950,3,3,3,0,1370,1254,4,1,3,10,5,1.0,864,3.0,3.0,0,0,0,2007,239000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8160,3,5,6,1950,3,3,2,0,756,378,3,1,3,7,5,1.0,240,3.0,3.0,0,0,0,2007,126000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8450,3,5,6,1968,3,3,5,1,1056,0,3,1,3,6,5,1.0,304,3.0,3.0,85,184,0,2010,142000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7060,3,7,5,1998,3,4,5,1,1344,0,2,2,3,8,5,3.0,784,3.0,3.0,0,0,0,2008,206300,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16635,3,6,7,2000,4,3,4,1,1602,0,3,1,4,8,5,3.0,529,3.0,3.0,0,0,0,2009,215000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21750,3,5,5,1954,3,3,5,1,988,0,2,1,3,4,5,2.0,520,3.0,3.0,0,0,0,2008,113000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9200,3,8,5,1998,4,3,4,1,1470,1160,4,1,4,8,5,3.0,696,3.0,3.0,66,0,0,2008,315000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9000,3,6,5,1956,3,3,4,1,1196,0,2,1,3,6,5,2.0,297,3.0,3.0,44,0,0,2008,139000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3378,3,7,8,1992,3,4,4,1,707,682,3,1,3,6,5,1.0,240,3.0,3.0,0,126,0,2009,135000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12800,3,7,5,1989,4,3,4,1,1644,0,2,1,4,5,5,3.0,569,3.0,3.0,0,0,396,2009,275000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8593,3,4,6,1957,3,3,5,1,907,0,3,1,3,5,5,1.0,352,3.0,3.0,0,0,0,2008,109008,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
